NUM BEN,BENEFICIARIO,RFC,FACT-NUE-FO,CONTRATO,CONCEPTO,TIPO,# OP,FECHA,IMPORTE,SHEET,MES,FACT,NUM OP,FDO-#OP
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20212881,"MANTENIMIENTO DE 40,000 KMS. PATRIMONIO 83359 2020 CHARGER POLICE RWD",TR,,2021-09-10,5619.04,CONTRATISTA,SEPTIEMBRE,CNTS19678-158008-2874,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20212882,"MANTENIMIENTO DE 25,000 KMS. PATRIMONIO 83373 2020 CHARGER POLICE RWD",TR,,2021-09-10,2423.24,CONTRATISTA,SEPTIEMBRE,CNTS19679-158008-2875,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20212886,"MANTENIMIENTO DE 5,000 KMS. PATRIMONIO 83938 2021 CHARGER SE",TR,,2021-09-10,2423.24,CONTRATISTA,SEPTIEMBRE,CNTS19680-158008-2879,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20212887,"MANTENIMIENTO DE 5,000 KMS. PATRIMONIO 83902 2021 CHARGER SE",TR,,2021-09-10,2423.24,CONTRATISTA,SEPTIEMBRE,CNTS19681-158008-2880,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20212885,"MANTENIMIENTO DE 5,000 KMS. PATRIMONIO 83313 2019 CHARGER POLICE RWD",TR,,2021-09-10,2423.24,CONTRATISTA,SEPTIEMBRE,CNTS19683-158008-2878,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20212884,"MANTENIMIENTO DE 35,000 KMS. PATRIMONIO 83384 2020 CHARGER POLICE RWD",TR,,2021-09-10,2423.24,CONTRATISTA,SEPTIEMBRE,CNTS19684-158008-2877,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20212883,"MANTENIMIENTO DE 5,000 KMS. PATRIMONIO 83343 2020 CHARGER POLICE RWD",TR,,2021-09-10,2423.24,CONTRATISTA,SEPTIEMBRE,CNTS19888-158008-2876,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20212695,AJUSTES EN PALANCA DE CAMBIOS. PATRIMONIO 83337 2020 CHARGER POLICE RWD,TR,,2021-09-10,1392.0,CONTRATISTA,SEPTIEMBRE,CNTS19890-158008-2755,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213004,"MANTENIMIENTO DE 40,000 KMS. PATRIMONIO 83350 2020 CHARGER POLICE RWD",TR,,2021-09-10,5619.04,CONTRATISTA,SEPTIEMBRE,CNTS19894-158008-2963,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213001,"MANTENIMIENTO DE 40,000 KMS. PATRIMONIO 83376 2020 CHARGER POLICE RWD",TR,,2021-09-10,5619.04,CONTRATISTA,SEPTIEMBRE,CNTS19896-158008-2960,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213002,REPARACION DE CORTO EN LINEAS DE LUCES DELANTERAS. PATRIMONIO 83383 2020 CHARGER POLICE RWD,TR,,2021-09-10,2262.0,CONTRATISTA,SEPTIEMBRE,CNTS19909-158008-2961,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213003,"MANTENIMIENTO DE 35,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS (DELANTERAS Y TRASERAS), LIQUIDO DE FRENOS Y RECTIFICADO DE DISCOS. PATRIMONIO 83386 2020 CHARGER POLICE RWD",TR,,2021-09-10,10427.24,CONTRATISTA,SEPTIEMBRE,CNTS19910-158008-2962,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213005,"MANTENIMIENTO DE 5,000 KMS. PATRIMONIO 83899 2021 CHARGER SE",TR,,2021-09-10,2423.24,CONTRATISTA,SEPTIEMBRE,CNTS19911-158008-2964,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20212765,REEMPLAZO E INSTALACION DE PAQUETE DE SELENOIDES Y ACEITE DE TRANSMISION. PATRIMONIO 82794 2018 PICK UP RAM 2500 CREW CAB 4X2,TR,,2021-09-10,17058.96,CONTRATISTA,SEPTIEMBRE,CNTS19997-158008-2803,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213052,"MANTENIMIENTO DE 25,000 KMS. PATRIMONIO 83349 2020 CHARGER POLICE RWD",TR,,2021-09-10,2423.24,CONTRATISTA,SEPTIEMBRE,CNTS20002-158008-3012,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213149,"MANTENIMIENTO DE 30,000 KMS. PATRIMONIO 83328 2020 CHARGER POLICE RWD",TR,,2021-09-10,6117.84,CONTRATISTA,SEPTIEMBRE,CNTS20078-158008-3076,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213152,"MANTENIMIENTO DE 5,000 KMS. PATRIMONIO 83907 2021 CHARGER SE",TR,,2021-09-10,2423.24,CONTRATISTA,SEPTIEMBRE,CNTS20079-158008-3079,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213148,"MANTENIMIENTO DE 35,000 KMS. PATRIMONIO 83335 2019 CHARGER POLICE RWD",TR,,2021-09-10,2423.24,CONTRATISTA,SEPTIEMBRE,CNTS20080-158008-3075,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213146,"MANTENIMIENTO DE 30,000 KMS. PATRIMONIO 83339 2020 CHARGER POLICE RWD",TR,,2021-09-10,6117.84,CONTRATISTA,SEPTIEMBRE,CNTS20081-158008-3073,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213145,"MANTENIMIENTO DE 30,000 KMS. PATRIMONIO 83325 2020 CHARGER POLICE RWD",TR,,2021-09-10,6117.84,CONTRATISTA,SEPTIEMBRE,CNTS20082-158008-3072,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213147,"MANTENIMIENTO DE 25,000 KMS. PATRIMONIO 83314 2019 CHARGER POLICE RWD",TR,,2021-09-10,2423.24,CONTRATISTA,SEPTIEMBRE,CNTS20083-158008-3074,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213686,"MANTENIMIENTO DE 10,000 KMS. PATRIMONIO 83911 2021 CHARGER SE",TR,,2021-09-10,4673.64,CONTRATISTA,SEPTIEMBRE,CNTS21107-158008-3433,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213730,"MANTENIMIENTO DE 5,000 KMS. PATRIMONIO 83925 2021 CHARGER SE",TR,,2021-09-10,2133.24,CONTRATISTA,SEPTIEMBRE,CNTS21218-158008-3442,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213704,"MANTENIMIENTO DE 35,000 KMS, LIQUIDO DE FRENOS Y RECTIFICADO DE DISCOS. PATRIMONIO 83383 2020 CHARGER POLICE RWD",TR,,2021-09-10,6042.44,CONTRATISTA,SEPTIEMBRE,CNTS21219-158008-3416,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213731,"MANTENIMIENTO DE 5,000 KMS. PATRIMONIO 83959 2021 CHARGER SE",TR,,2021-09-10,2133.24,CONTRATISTA,SEPTIEMBRE,CNTS21220-158008-3443,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213732,"MANTENIMIENTO DE 75,000 KMS. PATRIMONIO 83104 2017 CHARGER POLICE V6",TR,,2021-09-10,2133.24,CONTRATISTA,SEPTIEMBRE,CNTS21221-158008-3444,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213745,REEMPLAZO E INSTALACION DE ACEITE Y FILTRO DE ACEITE. PATRIMONIO 83330 2020 CHARGER POLICE RWD,TR,,2021-09-10,2846.64,CONTRATISTA,SEPTIEMBRE,CNTS21222-158008-3454,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213797,REPARACION DE TRANSMISION. PATRIMONIO 82794 2018 PICK UP RAM 2500 CREW CAB 4X2,TR,,2021-09-10,88206.4,CONTRATISTA,SEPTIEMBRE,CNTS21226-158008-3506,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213814,"MANTENIMIENTO DE 20,000 KMS. PATRIMONIO 83911 2021 CHARGER SE",TR,,2021-09-10,2846.64,CONTRATISTA,SEPTIEMBRE,CNTS21291-158008-3522,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213788,SERVICIO DE DE AJUSTE EN TERMINALES Y LINEAS DE CAJA TRASERA. PATRIMONIO 83316 2019 CHARGER POLICE RWD,TR,,2021-09-10,2262.0,CONTRATISTA,SEPTIEMBRE,CNTS21356-158008-3511,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213742,"MANTENIMIENTO DE 30,000 KMS, REEMPLAZO E INSTALACION DE REGULADOR DE CRISTAL PUERTA DELANTERA DERECHA. PATRIMONIO 83389 2020 CHARGER POLICE RWD",TR,,2021-09-10,13048.84,CONTRATISTA,SEPTIEMBRE,CNTS21398-158008-3451,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213896,"MANTENIMIENTO DE 10,000 KMS. PATRIMONIO 83969 2021 CHARGER SE",TR,,2021-09-10,2846.64,CONTRATISTA,SEPTIEMBRE,CNTS21457-158008-3604,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213895,"MANTENIMIENTO DE 30,000 KMS. PATRIMONIO 83314 2019 CHARGER POLICE RWD",TR,,2021-09-10,2846.64,CONTRATISTA,SEPTIEMBRE,CNTS21458-158008-3603,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20212661,"REEMPLAZO E INSTALACION DE CONVERTIDOR, MANGUERA DE CALEFACCION, BOMBA DE ACEITE DE TRANSMISION, MANGUERA Y TUBO DE CALEFACCION. PATRIMONIO 82440 2017 CHARGER",TR,,2021-09-10,59578.76,CONTRATISTA,SEPTIEMBRE,CTS46285-158008-2737,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20212659,REPARACION DE FALLA DE TRANSMISION AUTOMATICA. PATRIMONIO 82337 2017 PICK UP RAM 2500 CREW CAB,TR,,2021-09-10,41842.48,CONTRATISTA,SEPTIEMBRE,CTS46337-158008-2735,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20212735,"REEMPLAZO E INSTAL DE MANGUERAS DE RADIADOR, ANTICONGELANTE, RELEVADOR DE TRANSMISION, JGO DE BALATAS (DELANT Y TRAS), SENSOR DE ABS DELANTERO DER, TIRANTES DE BARRA ESTABILIZ, RECTIF DE DISCOS, AJUSTE DE TAPA DE PUNTERIAS Y AJUSTE DE PALANCA DE CAMBIOS. PATRIMONIO 82459 2017 CHARGER",TR,,2021-09-10,24592.0,CONTRATISTA,SEPTIEMBRE,CTS46338-158008-2790,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20212999,REPARACION DE TRANSMISION AUTOMATICA. PATRIMONIO 82773 2018 PICK UP RAM 2500 CREW CAB 4X2,TR,,2021-09-10,73563.72,CONTRATISTA,SEPTIEMBRE,CTS46424-158008-2958,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213007,"REEMPLAZO E INSTALACION DE CAJA DE SELENOIDES, ACEITE DE TRANSMISION, SENSOR DE PRESION DE LINEA Y REPARACION DE ARNES DE TRANSMISION. PATRIMONIO 82785 2018 PICK UP RAM 2500 CREW CAB 4X2",TR,,2021-09-10,25180.12,CONTRATISTA,SEPTIEMBRE,CTS46425-158008-2966,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213170,"REEMPLAZO E INSTALACION DE ALTERNADOR, HORQUILLA SUPERIOR, TOLVA, CARGA DE GAS Y FALLA DE MOTOR POR CALENTAMIENTO. PATRIMONIO 82399 2017 PICK UP RAM 2500 CREW CAB",TR,,2021-09-10,69151.08,CONTRATISTA,SEPTIEMBRE,CTS46766-158008-3106,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213818,"REEMPLAZO E INSTALACION DE SENSOR ANGULO, MODULO DE DIRECCION Y PROGRAMACION DE CREMALLERA. PATRIMONIO 82422 2017 PICK UP RAM 2500 CREW CAB",TR,,2021-09-10,22181.08,CONTRATISTA,SEPTIEMBRE,CTS47536-158008-3510,317000222.0,
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,,OT. 20213865,REEMPLAZO E INSTALACION DE BOMBA DE GASOLINA PRIMARIA. PATRIMONIO 82748 2017 CHARGER POLICE V6,TR,,2021-09-10,14413.0,CONTRATISTA,SEPTIEMBRE,CTS47556-158008-3574,317000222.0,
115883,"DESARROLLOS HUINALA, S.A. DE C.V.",DHU031223523,,SPP-346-2020,ARRENDAMIENTO DEL INMUEBLE DENOMINADO EL VOLCAN CORRESPONDIENTE AL MES DE AGOSTO DE 2021.,TR,,2021-09-03,406000.0,CONTRATISTA,SEPTIEMBRE,A10082-158003-4430,319000587.0,
115970,"FULL TECHNOLOGY, S.A. DE C.V.",FTE030320E31,,SSP-270-2020,"SUMINISTRO DE PINTURA PARA LA SRIA. DE SERVICIOS PUBLICOS, MAYO 2021, RAMO 28",TR,,2021-09-03,304814.41,CONTRATISTA,SEPTIEMBRE,FP511-158003-3067,319000586.0,
115970,"FULL TECHNOLOGY, S.A. DE C.V.",FTE030320E31,,SSP-270-2020,"SUMINISTRO DE PINTURA PARA LA SRIA. DE SERVICIOS PUBLICOS, MAYO 2021, RAMO 28",TR,,2021-09-03,152291.76,CONTRATISTA,SEPTIEMBRE,FP512-158003-3065,319000586.0,
115970,"FULL TECHNOLOGY, S.A. DE C.V.",FTE030320E31,,SSP-270-2020,"SUMINISTRO DE PINTURA PARA LA DIR. DE MTTO., MAYO 2021, RAMO 28",TR,,2021-09-24,1212637.9,CONTRATISTA,SEPTIEMBRE,FP526-158003-3302,319000613.0,
115970,"FULL TECHNOLOGY, S.A. DE C.V.",FTE030320E31,,SSP-270-2020,"SUMINISTRO DE PINTURA PARA LA DIR. DE MTTO., JUNIO 2021, TAMO 28",TR,,2021-09-24,35670.0,CONTRATISTA,SEPTIEMBRE,FP528-158003-3833,319000613.0,
115970,"FULL TECHNOLOGY, S.A. DE C.V.",FTE030320E31,,SSP-270-2020,SUMINISTRO DE PINTURA PARA DIVERSOS TRABAJOS DE MANTENIMIENTO A LAS DIFERENTES DEPENDENCIAS DEL MUNICIPIO (AGOSTO),TR,,2021-09-24,45501.7,CONTRATISTA,SEPTIEMBRE,FP531-158003-4786,319000613.0,
116256,"SAG GRUPO AUTOMOTRIZ, S.A. DE C.V.",SGA010608TN3,,OT. 20213479,"REEMPLAZO E INSTALACION DE JUEGO DE BALATAS TRASERAS, MANGUERA DE FRENOS TRASERA DERECHA Y PURGADO DEL SISTEMA DE FRENOS. PATRIMONIO 82511 2017 PICK UP RAM 2500 CREW CAB",TR,,2021-09-03,4060.0,CONTRATISTA,SEPTIEMBRE,A29536-158008-3307,317000205.0,
116256,"SAG GRUPO AUTOMOTRIZ, S.A. DE C.V.",SGA010608TN3,,OT. 20213770,"REEMPLAZO E INSTALACION DE JUEGO DE BALATAS (DELANTERAS Y TRASERAS), TUERCAS Y PURGADO DEL SISTEMA DE FRENOS. PATRIMONIO 82396 2017 PICK UP RAM 2500 CREW CAB",TR,,2021-09-03,5370.8,CONTRATISTA,SEPTIEMBRE,A29602-158008-3488,317000205.0,
116256,"SAG GRUPO AUTOMOTRIZ, S.A. DE C.V.",SGA010608TN3,,OT. 20213787,"REEMPLAZO E INSTALACION DE JUEGO DE BALATAS (DELANTERAS Y TRASERAS), PISTONES Y LIGAS Y PURGADO DEL SISTEMA DE FRENOS. PATRIMONIO 83398 2019 RAM 2500-SLT TRABAJO 4X2",TR,,2021-09-03,8444.8,CONTRATISTA,SEPTIEMBRE,A29612-158008-3497,317000205.0,
116256,"SAG GRUPO AUTOMOTRIZ, S.A. DE C.V.",SGA010608TN3,,OT. 20213869,REEMPLAZO E INSTALACION DE UNA LLANTA  MEDIDA 275/55  R-20 Y REPARACION DE RIN. PATRIMONIO 83252 2019 YUKON SUV BLINDADA,TR,,2021-09-03,7888.0,CONTRATISTA,SEPTIEMBRE,A29625-158008-3577,317000205.0,
116339,"CONSTRUCTORA NEG, S.A. DE C.V.",CNE0812112H5,,SSP-268-2020,"MANTENIMIENTO DE AREAS VERDES ZONA NORTE, ESTIMACION 28, PERIODO DEL 8 AL 25 DE JUNIO DEL 2021, (RAMO 28)",TR,,2021-09-03,796134.33,CONTRATISTA,SEPTIEMBRE,299-158003-3822,319000594.0,
116339,"CONSTRUCTORA NEG, S.A. DE C.V.",CNE0812112H5,,SSP-268-2020,"MANTENIMIENTO DE AREAS VERDES ZONA NORTE, ESTIMACION 29, PERIODO DEL 26 DE JUNIO AL 13 DE JULIO DEL 2021, (RAMO 28)",TR,,2021-09-24,796134.33,CONTRATISTA,SEPTIEMBRE,300-158003-4292,319000609.0,
116339,"CONSTRUCTORA NEG, S.A. DE C.V.",CNE0812112H5,,SSP-268-2020,"MANTENIMIENTO DE AREAS VERDES ZONA NORTE, ESTIMACION 30, PERIODO DEL 14 AL 31 DE JULIO DEL 2021, (RAMO 28)",TR,,2021-09-24,796134.33,CONTRATISTA,SEPTIEMBRE,301-158003-4493,319000609.0,
116357,MALDONADO GONZALEZ ARTURO GUILLERMO,MAGA530210QP1,,SRA-093-2020,"ARRENDAMIENTO DE LAS OFICINAS DE COMERCIO, INSP. Y VIGILANCIA Y PROTECCION CIVIL CORRESPONDIENTE AL MES DE AGOSTO DE 2021.",TR,,2021-09-03,152852.0,CONTRATISTA,SEPTIEMBRE,105-158003-4731,319000598.0,
116459,"INTERASFALTOS, S.A. DE C.V.",INT131217BU0,,SOP-028-2020,"RP-2021 EST. 21 OP-VRIV-03/20-CP REHABILITACIÓN DE PAVIMENTOS, VIALIDADES REGIAS ZONA N°. 3, EN EL MUNICIPIO DE MONTERREY, NUEVO LEÓN.  ICOM 20155012 REF-SOP/003/2021",TR,,2021-09-24,8454676.42,CONTRATISTA,SEPTIEMBRE,F-212-155002-1226,1021100.0,
116459,"INTERASFALTOS, S.A. DE C.V.",INT131217BU0,,SOP-028-2020,"RP-2021 EST. 22 OP-VRIV-03/20-CP REHABILITACIÓN DE PAVIMENTOS, VIALIDADES REGIAS ZONA N°. 3, EN EL MUNICIPIO DE MONTERREY, NUEVO LEÓN.  ICOM 20155012 REF-SOP/003/2021",TR,,2021-09-24,6533768.79,CONTRATISTA,SEPTIEMBRE,F-213-155002-1288,1021100.0,
116459,"INTERASFALTOS, S.A. DE C.V.",INT131217BU0,,SOP-028-2020,"RP-2021 EST. 23 OP-VRIV-03/20-CP REHABILITACIÓN DE PAVIMENTOS, VIALIDADES REGIAS ZONA N°. 3, EN EL MUNICIPIO DE MONTERREY, NUEVO LEÓN.  ICOM 20155012 REF-SOP/003/2021",TR,,2021-09-24,3373995.11,CONTRATISTA,SEPTIEMBRE,F-214-155002-1459,1021100.0,
116459,"INTERASFALTOS, S.A. DE C.V.",INT131217BU0,,SOP-028-2020,"RP-2021 EST. 24 OP-VRIV-03/20-CP REHABILITACIÓN DE PAVIMENTOS, VIALIDADES REGIAS ZONA N°. 3, EN EL MUNICIPIO DE MONTERREY, NUEVO LEÓN.  ICOM 20155012 REF-SOP/003/2021",TR,,2021-09-24,3310890.46,CONTRATISTA,SEPTIEMBRE,F-215-155002-1460,1021100.0,
116459,"INTERASFALTOS, S.A. DE C.V.",INT131217BU0,,SOP-028-2020,"RP-2021 EST. 26 OP-VRIV-03/20-CP REHABILITACIÓN DE PAVIMENTOS, VIALIDADES REGIAS ZONA N°. 3, EN EL MUNICIPIO DE MONTERREY, NUEVO LEÓN.  ICOM 20155012 REF-SOP/003/2021",TR,,2021-09-24,1760878.48,CONTRATISTA,SEPTIEMBRE,F-217-155002-1462,1021100.0,
116459,"INTERASFALTOS, S.A. DE C.V.",INT131217BU0,,SOP-028-2020,"RP-2021 EST. 18 OP-VRIV-03/20-CP REHABILITACIÓN DE PAVIMENTOS, VIALIDADES REGIAS ZONA N°. 3, EN EL MUNICIPIO DE MONTERREY, NUEVO LEÓN.  ICOM 20155012 REF-SOP/003/2021",TR,,2021-09-24,2088276.21,CONTRATISTA,SEPTIEMBRE,F-209-155002-1164,1021192.0,
116459,"INTERASFALTOS, S.A. DE C.V.",INT131217BU0,,SOP-028-2020,"RP-2021 EST. 25 OP-VRIV-03/20-CP REHABILITACIÓN DE PAVIMENTOS, VIALIDADES REGIAS ZONA N°. 3, EN EL MUNICIPIO DE MONTERREY, NUEVO LEÓN.  ICOM 20155012 REF-SOP/003/2021",TR,,2021-09-24,9848519.79,CONTRATISTA,SEPTIEMBRE,F-216-155002-1461,1021192.0,
116459,"INTERASFALTOS, S.A. DE C.V.",INT131217BU0,,SOP-028-2020,"RP-2021 EST. 2-A OP-VRIV-03/20-CP REHABILITACIÓN DE PAVIMENTOS, VIALIDADES REGIAS ZONA N°. 3, EN EL MUNICIPIO DE MONTERREY, NUEVO LEÓN.  ICOM 20155012 REF-SOP/003/2021",TR,,2021-09-24,1674772.58,CONTRATISTA,SEPTIEMBRE,F-221-155002-1466,1021192.0,
116459,"INTERASFALTOS, S.A. DE C.V.",INT131217BU0,,SOP-028-2020,"RE-2020 FODEMUN EST. 28 OP-VRIV-03/20-CP REHABILITACIÓN DE PAVIMENTOS, VIALIDADES REGIAS ZONA N°. 3, EN EL MUNICIPIO DE MONTERREY, NUEVO LEÓN.  ICOM 20155012 REF-SOP/003/2021",TR,,2021-09-24,2428698.76,CONTRATISTA,SEPTIEMBRE,F-222-155002-1501,309000110.0,
116459,"INTERASFALTOS, S.A. DE C.V.",INT131217BU0,,SOP-028-2020,"RE-2020 FODEMUN EST. 5-A OP-VRIV-03/20-CP REHABILITACIÓN DE PAVIMENTOS, VIALIDADES REGIAS ZONA N°. 3, EN EL MUNICIPIO DE MONTERREY, NUEVO LEÓN.  ICOM 20155012 REF-SOP/003/2021",TR,,2021-09-28,2382627.2,CONTRATISTA,SEPTIEMBRE,F-227-155002-1506,309000113.0,
116459,"INTERASFALTOS, S.A. DE C.V.",INT131217BU0,,SOP-028-2020,"RE-2020 FODEMUN EST. 29 OP-VRIV-03/20-CP REHABILITACIÓN DE PAVIMENTOS, VIALIDADES REGIAS ZONA N°. 3, EN EL MUNICIPIO DE MONTERREY, NUEVO LEÓN.  ICOM 20155012 REF-SOP/003/2021",TR,,2021-09-28,409076.26,CONTRATISTA,SEPTIEMBRE,F-224-155002-1503,309000116.0,
116459,"INTERASFALTOS, S.A. DE C.V.",INT131217BU0,,SOP-028-2020,"RE-2020 FODEMUN EST. 4-A OP-VRIV-03/20-CP REHABILITACIÓN DE PAVIMENTOS, VIALIDADES REGIAS ZONA N°. 3, EN EL MUNICIPIO DE MONTERREY, NUEVO LEÓN.  ICOM 20155012 REF-SOP/003/2021",TR,,2021-09-28,2931107.18,CONTRATISTA,SEPTIEMBRE,F-225-155002-1504,309000116.0,
116459,"INTERASFALTOS, S.A. DE C.V.",INT131217BU0,,SIV-007-2021,"INSUMOS PARA BACHEO PARA LA OPERATIVIDAD DE LA SRIA. DE INFRAESTRUCTURA VIAL ZONA SUR (CARPETA) DEL 16 AL 19 DE MARZO 2021, RAMO 28",TR,,2021-09-28,576640.18,CONTRATISTA,SEPTIEMBRE,2400-158003-2617,319000616.0,
116459,"INTERASFALTOS, S.A. DE C.V.",INT131217BU0,,SIV-007-2021,"INSUMOS PARA BACHEO PARA LA OPERATIVIDAD DE LA SRIA. DE INFRAESTRUCTURA VIAL ZONA NORTE (CARPETA) DEL 22 AL 26 DE MARZO 2021, RAMO 28",TR,,2021-09-28,1439637.02,CONTRATISTA,SEPTIEMBRE,2414-158003-2722,319000616.0,
116459,"INTERASFALTOS, S.A. DE C.V.",INT131217BU0,,SIV-007-2021,"INSUMOS PARA BACHEO PARA LA OPERATIVIDAD DE LA SRIA. DE INFRAESTRUCTURA VIAL ZONA SUR (CARPETA) DEL 22 AL 26 DE MARZO 2021, RAMO 28",TR,,2021-09-28,720336.34,CONTRATISTA,SEPTIEMBRE,2415-158003-2726,319000616.0,
116459,"INTERASFALTOS, S.A. DE C.V.",INT131217BU0,,SIV-007-2021,"INSUMOS PARA BACHEO PARA LA OPERATIVIDAD DE LA SRIA. DE INFRAESTRUCTURA VIAL ZONA HUAJUCO (CARPETA) DEL 22 AL 26 DE MARZO 2021, RAMO 28",TR,,2021-09-28,718078.05,CONTRATISTA,SEPTIEMBRE,2416-158003-2724,319000616.0,
116459,"INTERASFALTOS, S.A. DE C.V.",INT131217BU0,,SIV-007-2021,"INSUMOS PARA BACHEO PARA LA OPERATIVIDAD DE LA SRIA. DE INFRAESTRUCTURA VIAL ZONA PONIENTE (CARPETA) DEL 22 AL 26 DE MARZO 2021, RAMO 28",TR,,2021-09-28,1368882.13,CONTRATISTA,SEPTIEMBRE,2417-158003-2725,319000616.0,
116459,"INTERASFALTOS, S.A. DE C.V.",INT131217BU0,,SIV-007-2021,"INSUMOS PARA BACHEO PARA LA OPERATIVIDAD DE LA SRIA. DE INFRAESTRUCTURA VIAL ZONA CENTRO (CARPETA) DEL 22 AL 26 DE MARZO 2021, RAMO 28",TR,,2021-09-28,1367601.95,CONTRATISTA,SEPTIEMBRE,2418-158003-2723,319000616.0,
116459,"INTERASFALTOS, S.A. DE C.V.",INT131217BU0,,SIV-007-2021,"INSUMOS PARA BACHEO PARA LA OPERATIVIDAD DE LA SRIA. DE INFRAESTRUCTURA VIAL ZONA SUR (EMULSION ASFALTICA) DEL 22 DE MARZO 2021, RAMO 28",TR,,2021-09-28,57420.0,CONTRATISTA,SEPTIEMBRE,2420-158003-2731,319000617.0,
116459,"INTERASFALTOS, S.A. DE C.V.",INT131217BU0,,SIV-007-2021,"INSUMOS PARA BACHEO PARA LA OPERATIVIDAD DE LA SRIA. DE INFRAESTRUCTURA VIAL ZONA PONIENTE (EMULSION ASFALTICA) DEL 22 DE MARZO 2021, RAMO 28",TR,,2021-09-28,110246.4,CONTRATISTA,SEPTIEMBRE,2422-158003-2730,319000617.0,
116459,"INTERASFALTOS, S.A. DE C.V.",INT131217BU0,,SIV-007-2021,"INSUMOS PARA BACHEO PARA LA OPERATIVIDAD DE LA SRIA. DE INFRAESTRUCTURA VIAL ZONA NORTE (CARPETA) DEL 29 AL 31 DE MARZO 2021, RAMO 28",TR,,2021-09-28,863356.45,CONTRATISTA,SEPTIEMBRE,2424-158003-2734,319000617.0,
